specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.84,score,1,4,0,20,3132
0.68,fit,2,8,0,15,3133
0.68,score,2,8,0,15,3134
0.84,score,2,4,0,19,3135
0.72,score,3,7,0,15,3136
0.84,score,1,4,0,20,3137
0.84,score,3,4,0,18,3138
0.76,score,1,6,0,18,3139
0.88,score,4,3,0,18,3140
0.72,score,2,7,0,16,3141
0.72,score,2,7,0,16,3142
0.88,score,1,3,0,21,3143
0.72,score,0,7,0,18,3144
0.68,fit,3,8,0,14,3145
0.68,score,3,8,0,14,3146
0.8,score,1,5,0,19,3147
0.8,score,0,5,0,20,3148
0.76,score,1,6,0,18,3149
0.84,score,1,4,0,20,3150
0.8,score,0,5,0,20,3151
0.72,score,2,7,0,16,3152
0.88,score,0,3,0,22,3153
0.72,score,0,7,0,18,3154
0.68,fit,0,8,0,17,3155
0.68,score,0,8,0,17,3156
0.72,score,2,7,0,16,3157
0.68,fit,0,8,0,17,3158
0.68,score,0,8,0,17,3159
0.72,score,2,7,0,16,3160
0.84,score,0,4,0,21,3161
0.64,fit,0,9,0,16,3162
0.64,score,0,9,0,16,3163
0.84,score,0,4,0,21,3164
0.72,score,4,7,0,14,3165
0.76,score,3,6,0,16,3166
0.72,score,0,7,0,18,3167
0.72,score,1,7,0,17,3168
0.8,score,2,5,0,18,3169
0.92,score,1,2,0,22,3170
0.8,score,2,5,0,18,3171
0.84,score,1,4,0,20,3172
0.76,score,0,6,0,19,3173
0.8,score,0,5,0,20,3174
0.88,score,2,3,0,20,3175
0.84,score,2,4,0,19,3176
0.68,fit,3,8,0,14,3177
0.68,score,3,8,0,14,3178
0.8,score,0,5,0,20,3179
0.72,score,2,7,0,16,3180
0.8,score,4,5,0,16,3181
0.72,score,0,7,0,18,3182
0.72,score,0,7,0,18,3183
0.88,score,1,3,0,21,3184
0.84,score,2,4,0,19,3185
0.92,score,0,2,0,23,3186
0.88,score,4,3,0,18,3187
0.76,score,2,6,0,17,3188
0.92,score,1,2,0,22,3189
0.88,score,0,3,0,22,3190
0.76,score,0,6,0,19,3191
0.8,score,0,5,0,20,3192
0.76,score,1,6,0,18,3193
0.68,fit,2,8,0,15,3194
0.68,score,2,8,0,15,3195
0.76,score,0,6,0,19,3196
0.8,score,1,5,0,19,3197
0.88,score,1,3,0,21,3198
0.84,score,1,4,0,20,3199
0.84,score,2,4,0,19,3200
0.84,score,3,4,0,18,3201
0.92,score,1,2,0,22,3202
0.84,score,0,4,0,21,3203
0.56,fit,1,11,0,13,3204
0.56,score,1,11,0,13,3205
0.88,score,3,3,0,19,3206
0.56,fit,0,11,0,14,3207
0.56,score,0,11,0,14,3208
0.68,fit,1,8,0,16,3209
0.68,score,1,8,0,16,3210
0.76,score,1,6,0,18,3211
0.76,score,1,6,0,18,3212
0.8,score,3,5,0,17,3213
0.68,fit,1,8,0,16,3214
0.68,score,1,8,0,16,3215
0.84,score,2,4,0,19,3216
0.84,score,2,4,0,19,3217
0.96,score,3,1,0,21,3218
0.84,score,0,4,0,21,3219
0.88,score,2,3,0,20,3220
0.8,score,1,5,0,19,3221
0.8,score,1,5,0,19,3222
0.96,score,2,1,0,22,3223
0.96,score,3,1,0,21,3224
0.72,score,2,7,0,16,3225
0.8,score,2,5,0,18,3226
0.8,score,1,5,0,19,3227
0.76,score,2,6,0,17,3228
0.8,score,2,5,0,18,3229
0.84,score,0,4,0,21,3230
0.88,score,0,3,0,22,3231
0.84,score,1,4,0,20,3232
0.76,score,1,6,0,18,3233
0.8,score,0,5,0,20,3234
0.8,score,1,5,0,19,3235
0.64,fit,0,9,0,16,3236
0.64,score,0,9,0,16,3237
0.92,score,1,2,0,22,3238
0.8,score,2,5,0,18,3239
0.88,score,0,3,0,22,3240
0.76,score,0,6,0,19,3241
0.92,score,2,2,0,21,3242
0.8,score,1,5,0,19,3243
0.68,fit,1,8,0,16,3244
0.68,score,1,8,0,16,3245
0.64,fit,0,9,0,16,3246
0.64,score,0,9,0,16,3247
0.8,score,0,5,0,20,3248
0.84,score,5,4,0,16,3249
0.68,fit,2,8,0,15,3250
0.68,score,2,8,0,15,3251
0.76,score,0,6,0,19,3252
0.72,score,1,7,0,17,3253
0.8,score,1,5,0,19,3254
0.76,score,1,6,0,18,3255
0.88,score,1,3,0,21,3256
0.8,score,2,5,0,18,3257
0.64,fit,1,9,0,15,3258
0.64,score,1,9,0,15,3259
0.64,fit,2,9,0,14,3260
0.64,score,2,9,0,14,3261
0.88,score,0,3,0,22,3262
0.88,score,1,3,0,21,3263
0.8,score,2,5,0,18,3264
0.76,score,1,6,0,18,3265
0.8,score,0,5,0,20,3266
0.84,score,1,4,0,20,3267
0.8,score,2,5,0,18,3268
0.76,score,0,6,0,19,3269
0.84,score,4,4,0,17,3270
0.8,score,4,5,0,16,3271
0.8,score,1,5,0,19,3272
0.8,score,0,5,0,20,3273
0.76,score,0,6,0,19,3274
0.92,score,2,2,0,21,3275
0.88,score,4,3,0,18,3276
0.76,score,1,6,0,18,3277
0.88,score,1,3,0,21,3278
0.88,score,0,3,0,22,3279
0.88,score,2,3,0,20,3280
0.84,score,1,4,0,20,3281
0.72,score,0,7,0,18,3282
0.68,fit,1,8,0,16,3283
0.68,score,1,8,0,16,3284
0.72,score,0,7,0,18,3285
0.84,score,1,4,0,20,3286
0.76,score,0,6,0,19,3287
0.72,score,1,7,0,17,3288
0.68,fit,0,8,0,17,3289
0.68,score,0,8,0,17,3290
0.76,score,1,6,0,18,3291
0.76,score,2,6,0,17,3292
0.76,score,1,6,0,18,3293
0.84,score,0,4,0,21,3294
0.8,score,0,5,0,20,3295
0.76,score,1,6,0,18,3296
0.8,score,2,5,0,18,3297
0.8,score,1,5,0,19,3298
0.8,score,2,5,0,18,3299
0.76,score,2,6,0,17,3300
0.88,score,1,3,0,21,3301
0.76,score,0,6,0,19,3302
0.88,score,1,3,0,21,3303
0.84,score,1,4,0,20,3304
0.8,score,1,5,0,19,3305
0.6,fit,1,10,0,14,3306
0.6,score,1,10,0,14,3307
0.92,score,1,2,0,22,3308
0.84,score,1,4,0,20,3309
0.84,score,1,4,0,20,3310
0.84,score,0,4,0,21,3311
0.68,fit,0,8,0,17,3312
0.68,score,0,8,0,17,3313
0.76,score,1,6,0,18,3314
0.84,score,2,4,0,19,3315
0.84,score,0,4,0,21,3316
0.8,score,0,5,0,20,3317
0.8,score,3,5,0,17,3318
0.88,score,0,3,0,22,3319
0.6,fit,0,10,0,15,3320
0.6,score,0,10,0,15,3321
0.88,score,0,3,0,22,3322
0.76,score,1,6,0,18,3323
0.76,score,1,6,0,18,3324
0.84,score,1,4,0,20,3325
0.72,score,2,7,0,16,3326
0.72,score,2,7,0,16,3327
0.84,score,3,4,0,18,3328
0.72,score,1,7,0,17,3329
0.88,score,1,3,0,21,3330
0.84,score,1,4,0,20,3331
0.68,fit,1,8,0,16,3332
0.68,score,1,8,0,16,3333
0.88,score,1,3,0,21,3334
0.64,fit,1,9,0,15,3335
0.64,score,1,9,0,15,3336
0.88,score,1,3,0,21,3337
0.76,score,2,6,0,17,3338
0.8,score,0,5,0,20,3339
0.72,score,3,7,0,15,3340
0.76,score,1,6,0,18,3341
0.8,score,0,5,0,20,3342
0.88,score,2,3,0,20,3343
0.84,score,1,4,0,20,3344
0.84,score,2,4,0,19,3345
0.68,fit,1,8,0,16,3346
0.68,score,1,8,0,16,3347
0.8,score,1,5,0,19,3348
0.8,score,0,5,0,20,3349
0.88,score,2,3,0,20,3350
0.92,score,0,2,0,23,3351
0.8,score,1,5,0,19,3352
0.8,score,2,5,0,18,3353
0.76,score,1,6,0,18,3354
0.92,score,1,2,0,22,3355
0.92,score,0,2,0,23,3356
0.68,fit,1,8,0,16,3357
0.68,score,1,8,0,16,3358
0.96,score,1,1,0,23,3359
0.8,score,1,5,0,19,3360
0.56,fit,1,11,0,13,3361
0.56,score,1,11,0,13,3362
0.72,score,1,7,0,17,3363
0.72,score,1,7,0,17,3364
0.88,score,0,3,0,22,3365
0.64,fit,0,9,0,16,3366
0.64,score,0,9,0,16,3367
0.72,score,4,7,0,14,3368
0.8,score,1,5,0,19,3369
0.68,fit,2,8,0,15,3370
0.68,score,2,8,0,15,3371
0.88,score,1,3,0,21,3372
0.76,score,0,6,0,19,3373
0.76,score,0,6,0,19,3374
0.76,score,1,6,0,18,3375
0.68,fit,0,8,0,17,3376
0.68,score,0,8,0,17,3377
0.8,score,0,5,0,20,3378
0.96,score,1,1,0,23,3379
0.72,score,3,7,0,15,3380
0.8,score,1,5,0,19,3381
0.8,score,0,5,0,20,3382
0.96,score,3,1,0,21,3383
0.76,score,1,6,0,18,3384
0.68,fit,1,8,0,16,3385
0.68,score,1,8,0,16,3386
0.88,score,1,3,0,21,3387
0.88,score,1,3,0,21,3388
0.8,score,1,5,0,19,3389
0.76,score,2,6,0,17,3390
0.8,score,1,5,0,19,3391
0.8,score,2,5,0,18,3392
0.88,score,1,3,0,21,3393
0.64,fit,0,9,0,16,3394
0.64,score,0,9,0,16,3395
0.88,score,0,3,0,22,3396
0.64,fit,1,9,0,15,3397
0.64,score,1,9,0,15,3398
0.84,score,1,4,0,20,3399
0.72,score,1,7,0,17,3400
0.6,fit,1,10,0,14,3401
0.6,score,1,10,0,14,3402
0.68,fit,1,8,0,16,3403
0.68,score,1,8,0,16,3404
0.76,score,4,6,0,15,3405
0.92,score,2,2,0,21,3406
0.8,score,0,5,0,20,3407
0.72,score,2,7,0,16,3408
0.72,score,3,7,0,15,3409
0.76,score,0,6,0,19,3410
0.88,score,1,3,0,21,3411
0.84,score,2,4,0,19,3412
0.96,score,0,1,0,24,3413
0.84,score,1,4,0,20,3414
0.72,score,2,7,0,16,3415
0.76,score,1,6,0,18,3416
0.8,score,1,5,0,19,3417
0.92,score,0,2,0,23,3418
0.88,score,1,3,0,21,3419
0.84,score,1,4,0,20,3420
0.64,fit,1,9,0,15,3421
0.64,score,1,9,0,15,3422
0.76,score,1,6,0,18,3423
0.8,score,0,5,0,20,3424
0.84,score,0,4,0,21,3425
0.76,score,1,6,0,18,3426
0.72,score,2,7,0,16,3427
0.8,score,2,5,0,18,3428
0.72,score,2,7,0,16,3429
0.8,score,1,5,0,19,3430
0.8,score,2,5,0,18,3431
0.76,score,0,6,0,19,3432
0.84,score,0,4,0,21,3433
0.76,score,3,6,0,16,3434
0.92,score,1,2,0,22,3435
0.6,fit,2,10,0,13,3436
0.6,score,2,10,0,13,3437
0.8,score,0,5,0,20,3438
0.84,score,1,4,0,20,3439
0.88,score,2,3,0,20,3440
0.72,score,0,7,0,18,3441
0.76,score,2,6,0,17,3442
0.84,score,0,4,0,21,3443
0.72,score,0,7,0,18,3444
0.84,score,0,4,0,21,3445
0.64,fit,0,9,0,16,3446
0.64,score,0,9,0,16,3447
0.72,score,0,7,0,18,3448
0.8,score,1,5,0,19,3449
0.6,fit,2,10,0,13,3450
0.6,score,2,10,0,13,3451
0.6,fit,0,10,0,15,3452
0.6,score,0,10,0,15,3453
0.72,score,3,7,0,15,3454
0.76,score,3,6,0,16,3455
0.72,score,1,7,0,17,3456
0.88,score,1,3,0,21,3457
0.8,score,1,5,0,19,3458
0.8,score,0,5,0,20,3459
0.88,score,2,3,0,20,3460
0.76,score,2,6,0,17,3461
0.8,score,0,5,0,20,3462
0.96,score,1,1,0,23,3463
0.8,score,2,5,0,18,3464
0.68,fit,2,8,0,15,3465
0.68,score,2,8,0,15,3466
0.84,score,2,4,0,19,3467
0.72,score,2,7,0,16,3468
0.8,score,2,5,0,18,3469
0.84,score,0,4,0,21,3470
0.76,score,2,6,0,17,3471
0.72,score,0,7,0,18,3472
0.8,score,1,5,0,19,3473
0.68,fit,1,8,0,16,3474
0.68,score,1,8,0,16,3475
0.76,score,1,6,0,18,3476
0.68,fit,4,8,0,13,3477
0.68,score,4,8,0,13,3478
0.8,score,1,5,0,19,3479
0.72,score,0,7,0,18,3480
0.76,score,0,6,0,19,3481
0.72,score,1,7,0,17,3482
0.8,score,1,5,0,19,3483
0.84,score,0,4,0,21,3484
0.6,fit,1,10,0,14,3485
0.6,score,1,10,0,14,3486
0.8,score,3,5,0,17,3487
0.72,score,1,7,0,17,3488
0.88,score,0,3,0,22,3489
0.96,score,0,1,0,24,3490
0.88,score,1,3,0,21,3491
0.72,score,0,7,0,18,3492
0.72,score,1,7,0,17,3493
0.88,score,0,3,0,22,3494
0.68,fit,1,8,0,16,3495
0.68,score,1,8,0,16,3496
0.88,score,2,3,0,20,3497
0.72,score,2,7,0,16,3498
0.84,score,2,4,0,19,3499
0.76,score,2,6,0,17,3500
0.88,score,1,3,0,21,3501
0.92,score,0,2,0,23,3502
0.88,score,0,3,0,22,3503
0.76,score,2,6,0,17,3504
0.8,score,1,5,0,19,3505
0.76,score,0,6,0,19,3506
0.8,score,3,5,0,17,3507
